Vine,Tray,TrayFruit,FruitID,ShootID,VineShoot,FruitPos,Flowering,Sub-T Leaf,Height,Notes,Seed count,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments
4,180,9,40348,133,40133,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,146.76,D1089,8.1,1.7,61.6,21.8,100.0,61.9,24.7,99.1,1.9,1.7,17.0,,20.7,99.6,1.8,17,
4,180,10,40349,133,40133,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,135.91,D1090,7.2,1.4,61.2,20.8,100.1,60.1,19.6,99.6,1.9,1.7,17.0,,19.9,99.9,1.8,17,
4,180,11,40350,133,40133,5,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,142.03,D1091,7.2,1.5,58.7,21.4,98.9,61.4,23.7,99.6,1.9,1.6,17.5,,20.6,99.3,1.7,17.5,
4,180,12,40351,134,40134,1,pi,l,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,95.83,D1092,6.1,1.1,61.4,28.1,100.1,59.2,27.3,100.2,2.7,2.6,16.0,,18.6,100.2,2.7,16,
4,180,13,40352,135,40135,1,p,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,78.52,D1093,7.0,1.2,70.1,32.7,102.6,70.9,26.3,102.5,7.4,6.9,12.0,,17.4,102.6,7.2,12,
4,180,14,40353,136,40136,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,105.95,D1094,6.9,1.1,71.5,33.8,102.4,72.6,25.7,100.7,7.2,6.3,10.0,,16.5,101.6,6.8,10,
4,180,15,40354,136,40136,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,104.03,D1095,8.3,1.5,71.8,25.1,100.1,71.7,27.1,100.2,6.6,6.3,11.5,,17.8,100.2,6.4,11.5,
4,180,16,40355,136,40136,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,119.37,D1096,8.9,1.5,73.6,28.2,100.5,74.7,28.0,102.1,7.1,7.3,10.0,,17.1,101.3,7.2,10,
4,180,17,40356,136,40136,4,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,130.31,D1097,8.4,1.5,72.4,32.5,100.3,72.7,29.7,100.0,6.1,6.9,11.5,,17.7,100.2,6.5,11.5,
4,180,18,40357,136,40136,5,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,180,,109.85,D1098,7.2,1.3,70.7,32.6,101.3,71.5,28.7,100.2,6.2,5.7,12.5,,18.4,100.8,6.0,12.5,
4,181,1,40358,137,40137,1,p,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,100.74,D1465,6.9,1.3,71.5,27.1,100.5,70.8,27.4,100.6,5.4,5.7,12.1,,18.8,100.6,5.5,12.1,
4,181,2,40359,138,40138,1,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,108.74,D1466,7.0,1.3,74.9,28.6,100.5,74.2,24.9,100.0,6.6,6.5,10.1,,17.9,100.3,6.6,10.1,
4,181,3,40360,138,40138,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,107.86,D1467,6.9,1.2,74.2,28.3,99.7,75.0,29.8,101.0,5.8,6.1,9.8,,17.7,100.4,6.0,9.8,
4,181,4,40361,139,40139,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,105.95,D1468,7.2,1.2,74.3,31.1,101.6,74.7,25.6,100.4,6.7,6.7,9.9,,17.0,101.0,6.7,9.9,
4,181,5,40362,139,40139,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,120.37,D1469,7.2,1.3,75.5,27.9,100.4,75.1,29.2,101.5,6.6,6.1,9.8,,17.6,101.0,6.3,9.8,
4,181,6,40363,139,40139,3,w,m,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,121.52,D1470,8.4,1.5,73.4,27.4,98.1,75.5,26.7,101.0,6.5,5.9,9.1,,17.6,99.6,6.2,9.1,
4,181,7,40364,139,40139,4,y,l,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,91.88,D1471,6.5,1.1,71.2,32.5,101.7,71.2,24.5,99.9,6.4,5.7,11.0,,16.5,100.8,6.0,11,
4,181,8,40365,139,40139,5,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,104.30,D1472,6.4,1.1,72.8,24.8,100.0,73.2,24.0,100.3,5.7,5.5,11.2,,17.1,100.2,5.6,11.2,
4,181,9,40366,140,40140,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,137.30,D1473,10.9,2.0,74.3,27.5,100.6,74.2,26.9,100.1,6.8,6.7,10.9,,18.3,100.4,6.8,10.9,
4,181,10,40367,140,40140,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,91.29,D1474,6.0,1.1,71.3,27.0,97.6,72.7,26.0,100.5,6.8,6.4,11.9,,18.1,99.1,6.6,11.9,
4,181,11,40368,140,40140,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,106.76,D1475,7.8,1.4,70.8,31.0,98.2,71.6,27.0,99.8,5.8,5.2,12.0,,17.7,99.0,5.5,12,
4,181,12,40369,141,40141,1,p,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,99.44,D1476,7.3,1.2,74.2,30.7,101.5,73.7,29.1,100.7,6.1,6.1,10.0,,17.1,101.1,6.1,10,
4,181,13,40370,142,40142,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,115.87,D1477,7.9,1.4,73.5,25.5,99.6,74.5,24.9,100.4,7.6,5.6,10.2,,17.5,100.0,6.6,10.2,
4,181,14,40371,142,40142,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,112.68,D1478,7.9,1.4,74.9,29.1,100.7,74.8,27.1,99.7,6.6,6.0,9.9,,17.5,100.2,6.3,9.9,
4,181,15,40372,142,40142,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,117.97,D1479,8.8,1.6,75.3,25.1,100.2,75.0,26.2,99.9,7.3,7.0,10.0,,18.2,100.1,7.1,10,
4,181,16,40373,142,40142,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,120.92,D1480,8.2,1.5,75.0,26.3,99.6,73.6,29.8,99.5,6.4,5.6,10.1,,17.9,99.6,6.0,10.1,
4,181,17,40374,142,40142,5,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,100.58,D1481,7.1,1.2,69.9,31.7,98.9,72.2,27.7,100.5,4.9,5.5,11.9,,17.5,99.7,5.2,11.9,
4,181,18,40375,143,40143,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,110.98,D1482,6.8,1.2,74.3,29.8,99.7,74.2,29.2,100.5,6.1,6.3,9.8,,17.3,100.1,6.2,9.8,
4,182,1,40376,143,40143,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,116.74,D0560,4.9,0.9,75.0,27.7,100.7,75.7,29.2,101.3,7.3,6.8,11.0,,17.8,101.0,7.0,11,
4,182,2,40377,143,40143,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,119.79,D0561,5.2,0.9,74.7,29.5,102.5,72.7,32.1,102.7,6.9,7.6,10.0,,17.9,102.6,7.3,10,
4,182,3,40378,143,40143,4,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,109.79,D0562,4.1,0.7,71.5,26.9,100.2,72.9,28.6,102.2,6.7,6.9,11.5,,16.9,101.2,6.8,11.5,
4,182,4,40379,143,40143,5,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,95.42,D0563,4.2,0.7,71.9,27.9,100.4,73.9,30.4,100.6,6.5,6.6,11.0,,17.2,100.5,6.5,11,
4,182,5,40380,145,40145,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,130.87,D0564,4.8,0.9,66.5,25.2,100.0,73.9,30.3,101.4,7.7,7.6,10.5,,17.8,100.7,7.6,10.5,
4,182,6,40381,145,40145,2,y,s,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,117.53,D0565,5.3,0.9,74.5,24.6,100.4,75.1,24.7,100.5,7.8,8.3,9.5,,17.7,100.5,8.0,9.5,
4,182,7,40382,145,40145,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,121.66,D0566,5.4,1.0,72.6,27.5,99.5,72.7,24.3,99.1,7.9,6.9,10.5,,17.7,99.3,7.4,10.5,
4,182,8,40383,145,40145,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,122.50,D0567,4.5,0.8,73.9,24.7,99.6,73.1,28.3,99.3,6.8,6.4,10.0,,17.8,99.5,6.6,10,
4,182,9,40384,145,40145,5,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,106.15,D0568,4.6,0.8,72.0,32.7,100.4,72.7,32.5,100.4,6.7,6.2,10.5,,18.2,100.4,6.4,10.5,
4,182,10,40385,147,40147,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,103.05,D0569,5.1,0.6,74.1,31.1,102.0,74.6,28.5,101.7,7.5,6.0,9.0,,11.7,101.9,6.7,9,
4,182,11,40386,148,40148,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,93.43,D0570,4.2,0.8,71.8,34.8,103.5,72.3,30.1,100.8,6.0,6.9,11.0,,18.9,102.2,6.4,11,
4,182,12,40387,148,40148,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,108.02,D0571,4.4,0.8,72.6,33.9,101.8,73.9,27.2,100.1,7.6,7.7,10.5,,18.0,101.0,7.6,10.5,
4,182,13,40388,148,40148,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,80.83,D0572,3.8,0.7,69.3,32.3,101.6,71.8,24.7,100.2,6.5,7.1,11.5,,17.8,100.9,6.8,11.5,
4,182,14,40389,150,40150,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,107.29,D0573,4.9,0.9,73.5,27.7,100.1,73.8,27.8,100.8,8.5,7.7,10.5,,18.0,100.5,8.1,10.5,
4,182,15,40390,150,40150,2,y,s,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,114.33,D0574,4.7,0.9,73.5,28.2,100.3,73.0,30.3,100.7,6.8,6.8,11.0,,18.0,100.5,6.8,11,
4,182,16,40391,150,40150,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,123.17,D0576,5.2,0.9,70.2,33.3,100.2,72.4,28.7,99.8,7.2,5.9,11.5,,18.2,100.0,6.5,11.5,
4,182,17,40392,150,40150,4,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,103.98,D0575,4.4,0.8,72.8,27.5,99.9,73.3,25.4,100.2,6.6,6.6,11.5,,18.2,100.1,6.6,11.5,
4,182,18,40393,151,40151,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,117.26,D0577,5.5,1.0,72.6,27.4,99.7,73.5,27.1,100.1,6.7,6.4,11.5,,17.8,99.9,6.5,11.5,
4,183,1,40394,151,40151,2,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,131.06,D0126,5.4,0.9,72.4,31.3,99.6,72.2,26.3,99.2,6.4,6.4,13.0,,16.9,99.4,6.4,13,
4,183,2,40395,151,40151,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,121.15,D0127,5.1,0.9,69.9,31.3,99.7,70.5,32.9,100.9,6.7,6.2,11.5,,17.0,100.3,6.4,11.5,
4,183,3,40396,152,40152,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,104.59,D0128,4.5,0.8,74.2,29.4,100.9,74.4,32.8,100.2,6.9,6.1,10.0,,18.5,100.6,6.5,10,
4,183,4,40397,152,40152,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,120.50,D0129,5.6,1.0,76.4,28.6,100.6,75.8,28.6,100.5,7.2,6.1,9.5,,18.2,100.6,6.6,9.5,
4,183,5,40398,152,40152,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,119.95,D0130,4.8,0.9,74.5,29.1,99.5,74.9,30.7,99.9,6.9,7.2,10.5,,17.8,99.7,7.0,10.5,
4,183,6,40399,152,40152,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,109.03,D0131,3.5,0.6,73.8,29.4,100.4,74.2,28.0,99.5,6.4,6.8,9.5,,17.3,100.0,6.6,9.5,
4,183,7,40400,152,40152,5,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,121.91,D0132,5.9,1.0,75.4,29.5,100.0,74.6,28.6,100.3,6.9,6.8,9.5,,17.4,100.2,6.8,9.5,
4,183,8,40401,152,40152,6,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,103.77,D0133,4.6,0.8,73.3,30.6,100.8,73.2,31.5,100.5,5.8,5.2,10.5,,17.4,100.7,5.5,10.5,
4,183,9,40402,153,40153,1,w,n,-10,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,101.03,D0134,4.2,0.7,73.5,32.2,102.3,73.6,32.3,101.3,6.4,6.6,10.0,,16.9,101.8,6.5,10,
4,183,10,40403,153,40153,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,96.33,D0135,4.6,0.8,73.7,32.4,102.1,73.9,32.0,102.1,7.5,6.4,9.0,,16.7,102.1,6.9,9,
4,183,11,40404,154,40154,1,p,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,101.84,D0136,4.3,0.9,68.5,28.5,99.4,66.1,29.4,99.8,3.8,3.5,13.5,,19.6,99.6,3.6,13.5,
4,183,12,40405,156,40156,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,116.25,D0137,4.3,0.8,62.5,24.9,98.6,64.9,26.4,99.7,2.9,3.7,15.0,,19.6,99.2,3.3,15,
4,183,13,40406,156,40156,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,104.46,D0138,4.2,0.8,61.8,24.4,100.2,62.0,23.3,99.9,2.4,2.5,15.5,,18.9,100.1,2.5,15.5,
4,183,14,40407,156,40156,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,118.81,D0139,4.0,0.8,60.0,25.4,99.3,59.6,26.8,100.4,2.1,1.9,16.0,,19.3,99.9,2.0,16,
4,183,15,40408,156,40156,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,111.53,D0140,4.3,0.8,66.1,24.2,99.7,66.9,24.1,99.5,3.4,3.3,15.0,,19.1,99.6,3.4,15,
4,183,16,40409,156,40156,5,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,102.22,D0141,4.0,0.8,63.8,22.1,99.6,62.9,25.2,100.2,3.5,3.3,15.0,,18.6,99.9,3.4,15,
4,183,17,40410,159,40159,1,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,127.37,D0142,4.1,0.8,59.6,25.5,99.3,59.4,24.4,100.1,2.4,2.4,15.5,,19.0,99.7,2.4,15.5,
4,183,18,40411,159,40159,2,w,n,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,112.10,D0143,4.5,0.9,61.7,25.7,100.3,60.8,22.1,99.6,4.1,3.9,15.5,,19.0,100.0,4.0,15.5,
4,184,1,40412,160,40160,1,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,149.52,D3199,8.7,1.7,73.5,27.7,99.9,72.5,24.9,99.9,5.8,5.7,14.0,,19.9,99.9,5.8,14,
4,184,2,40413,160,40160,2,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,136.61,D3200,7.7,1.5,72.4,25.3,99.4,73.4,23.3,99.7,5.4,4.8,13.8,,19.6,99.6,5.1,13.8,
4,184,3,40414,160,40160,3,y,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,143.64,D3201,8.5,1.7,70.5,28.6,100.1,69.6,25.6,98.1,4.7,5.8,14.5,,19.3,99.1,5.3,14.5,
4,184,4,40415,161,40161,1,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,121.43,D3202,8.4,1.6,70.4,28.4,101.1,70.4,27.8,100.4,5.5,5.1,14.1,,18.8,100.8,5.3,14.1,
4,184,5,40416,161,40161,2,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,131.47,D3203,8.6,1.6,66.8,27.0,100.0,66.9,26.0,99.9,4.6,4.8,15.1,,18.6,100.0,4.7,15.1,
4,184,6,40417,161,40161,3,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,132.65,D3204,8.1,1.5,66.7,27.2,99.8,64.6,20.6,99.6,4.1,3.5,15.8,,18.9,99.7,3.8,15.8,
4,184,7,40418,161,40161,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,114.67,D3205,6.8,1.2,64.8,24.9,99.5,68.5,27.9,99.9,4.6,4.6,14.8,,18.1,99.7,4.6,14.8,
4,184,8,40419,162,40162,1,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,130.84,D3206,8.3,1.6,70.8,28.4,100.7,68.9,24.9,100.2,5.7,5.3,14.1,,18.7,100.5,5.5,14.1,
4,184,9,40420,162,40162,2,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,123.62,D3207,8.1,1.5,70.3,25.5,100.4,70.5,24.6,99.9,5.6,5.7,13.8,,18.9,100.2,5.6,13.8,
4,184,10,40421,162,40162,3,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,126.40,D3208,8.0,1.5,68.2,24.1,99.7,66.7,26.9,100.5,5.4,4.9,14.0,,19.2,100.1,5.1,14,
4,184,11,40422,162,40162,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,116.38,D3209,6.3,1.2,63.2,21.2,99.5,65.6,21.1,99.8,3.8,3.4,15.1,,19.3,99.7,3.6,15.1,
4,184,12,40423,162,40162,5,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,128.50,D3210,7.3,1.4,70.3,26.4,99.8,69.6,24.2,100.2,5.5,5.8,14.0,,19.2,100.0,5.7,14,
4,184,13,40424,163,40163,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,130.10,D3211,8.0,1.5,69.0,28.7,99.7,68.0,26.1,100.2,5.2,5.0,14.8,,18.5,100.0,5.1,14.8,
4,184,14,40425,163,40163,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,112.36,D3212,7.8,1.4,65.9,26.8,100.2,67.7,27.5,99.6,5.4,5.1,14.5,,18.0,99.9,5.2,14.5,
4,184,15,40426,164,40164,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,121.16,D3213,7.5,1.4,65.0,23.8,100.8,66.9,23.7,100.0,5.2,4.6,15.5,,18.7,100.4,4.9,15.5,
4,184,16,40427,164,40164,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,112.31,D3214,6.3,1.2,67.6,23.9,99.7,65.4,26.2,98.7,4.3,4.5,15.0,,19.1,99.2,4.4,15,
4,184,17,40428,164,40164,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,92.35,D3215,6.1,1.1,63.0,24.4,100.0,63.8,24.5,100.6,4.3,4.1,14.2,,17.8,100.3,4.2,14.2,
4,184,18,40429,165,40165,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,129.85,D3216,7.0,1.4,63.7,21.3,100.0,64.5,22.4,100.0,2.8,2.9,15.8,,19.4,100.0,2.9,15.8,
4,185,1,40430,165,40165,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,125.18,D0542,4.3,0.8,65.1,22.5,98.3,66.6,24.0,100.1,5.2,5.1,15.0,,19.4,99.2,5.1,15,
4,185,2,40431,165,40165,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,119.91,D0543,4.0,0.8,64.3,23.7,99.9,64.3,23.6,99.6,4.1,3.5,15.0,,19.5,99.8,3.8,15,
4,185,3,40432,166,40166,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,127.15,D0544,5.1,1.0,70.2,26.5,100.1,69.5,25.6,99.7,7.8,5.7,14.5,,19.5,99.9,6.7,14.5,
4,185,4,40433,166,40166,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.84,D0545,4.4,0.9,68.1,29.4,100.5,69.0,25.7,100.0,5.2,5.6,14.5,,19.5,100.3,5.4,14.5,
4,185,5,40434,166,40166,3,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,99.81,D0546,3.8,0.7,65.8,29.2,100.3,64.3,24.6,100.2,5.1,4.7,14.5,,18.5,100.3,4.9,14.5,
4,185,6,40435,166,40166,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,121.85,D0547,4.5,0.8,68.5,27.4,97.6,68.3,25.5,99.9,5.9,5.9,14.5,,18.6,98.8,5.9,14.5,
4,185,7,40436,167,40167,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,121.20,D0548,3.9,0.8,62.0,25.9,100.2,61.0,23.7,99.9,2.9,3.2,16.0,,19.5,100.1,3.0,16,
4,185,8,40437,167,40167,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,132.48,D0549,4.4,0.8,58.9,20.4,96.7,60.6,22.2,100.1,3.2,3.5,16.0,,18.9,98.4,3.3,16,
4,185,9,40438,167,40167,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,127.68,D0550,4.2,0.8,57.3,24.0,99.3,57.6,20.7,99.2,2.6,2.3,16.0,,18.5,99.3,2.4,16,
4,185,10,40439,167,40167,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,130.42,D0551,4.7,0.9,63.3,27.0,99.5,62.1,22.6,99.0,5.3,4.4,15.5,,18.5,99.3,4.9,15.5,
4,185,11,40440,167,40167,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.35,D0552,3.6,0.7,57.6,20.9,99.3,58.6,21.9,99.2,2.5,2.2,16.5,,19.7,99.3,2.3,16.5,
4,185,12,40441,167,40167,6,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,132.76,D0553,3.8,0.7,60.3,23.9,98.7,61.8,24.6,98.6,2.0,2.5,16.0,,18.5,98.7,2.2,16,
4,185,13,40442,168,40168,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,123.16,D0554,4.8,0.9,71.3,24.6,99.6,71.6,24.7,100.0,6.6,6.2,14.0,,18.9,99.8,6.4,14,
4,185,14,40443,168,40168,2,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,87.22,D0555,3.4,0.6,62.2,24.0,100.2,60.6,23.5,99.8,5.6,5.9,14.0,,17.5,100.0,5.7,14,
4,185,15,40444,169,40169,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.18,D0556,4.3,0.8,66.6,27.2,100.2,66.6,24.3,100.3,5.7,6.1,14.0,,18.9,100.3,5.9,14,
4,185,16,404441,169,40169,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,113.58,D0557,4.5,0.9,69.8,26.3,100.1,67.5,25.8,97.8,6.8,7.1,14.0,,18.9,99.0,7.0,14,
4,185,17,40445,169,40169,3,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,109.00,D0558,4.3,0.8,69.5,23.2,99.1,68.7,25.0,100.6,7.0,7.0,13.0,,18.3,99.9,7.0,13,
4,185,18,40446,169,40169,4,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,108.39,D0559,4.0,0.8,66.7,24.1,100.1,66.3,23.5,100.3,6.3,6.0,14.0,,18.6,100.2,6.1,14,
4,186,1,40447,169,40169,5,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,121.12,D0234,4.4,0.8,63.0,21.5,99.6,59.2,21.4,99.2,3.8,3.6,14.5,,18.5,99.4,3.7,14.5,
4,186,2,40448,169,40169,6,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,127.71,D0235,4.5,0.8,64.1,24.4,98.7,63.3,24.9,99.5,5.0,4.0,14.5,,18.7,99.1,4.5,14.5,
4,186,3,40449,170,40170,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,130.89,D0236,5.7,1.1,71.7,26.2,99.7,71.4,27.2,100.2,6.8,5.8,14.0,,18.9,100.0,6.3,14,
4,186,4,40450,170,40170,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,138.39,D0237,5.2,1.0,67.0,23.2,99.0,67.3,24.7,99.2,4.1,4.0,14.5,,19.5,99.1,4.0,14.5,
