vine_id,from,to,length,to_shoot_id,spurs,cane_id,x,y,quadrant,diameter,to_origin_id,orientation,base_origin_id,notes
8,112,113,100,87,,C4,20,150,7,13.92,,W,5,
8,113,114,70,88,,C4,20,230,7,13.8,,W,5,
8,114,115,190,89,,C4,50,410,7,13.73,,W,5,
8,115,116,60,90,,C4,40,470,7,14.18,,W,5,
8,117,66,200,,,,270,30,9,44.02,5,,5,
8,117,118,100,,,,150,90,10,10.99,,E,6,
8,118,119,100,,,,200,180,10,10.75,,E,6,
8,119,120,30,,.,,220,190,10,11.2,,E,6,
8,120,121,30,91,,H6,220,210,10,10.43,,E,6,
8,121,122,50,92,,H6,220,260,10,7.94,,E,6,
8,122,123,50,93,,H6,230,300,10,7.4,,E,6,
8,123,124,190,94,,H6,230,470,10,7.33,,E,6,
8,120,125,20,,,,240,190,10,8.69,,E,6,
8,125,126,30,394,,H7,270,190,10,8.07,,E,6,out of sequence
8,127,117,190,,,,80,0,10,46.6,6,,6,
8,127,128,20,95,.,A3,420,20,16,43.18,,E,7,
8,127,129,80,,.,,440,80,16,11.48,,E,7,
8,129,130,20,96,,H7,430,70,16,17.85,,E,7,
8,129,131,10,,,,450,100,16,14.42,,E,7,
8,131,132,10,,,,460,110,16,11.27,,E,7,
8,132,133,50,97,,H8,490,160,16,9.22,,E,7,
8,127,134,110,,,,390,150,16,27.09,,E,7,
8,134,135,70,,.,,370,190,16,26.72,,E,7,
8,135,136,20,98,,T3,350,210,16,16.53,,E,7,
8,135,137,35,,,,370,250,16,26.12,,E,,
8,137,138,180,99,,C14,360,410,16,18.44,,E,7,
8,138,139,190,100,,C14,350,590,16,16.62,,E,7,
8,139,140,100,101,,C14,320,690,16,17.67,,E,7,
8,140,141,60,102,,C14,330,750,16,17.43,,E,7,
8,141,142,180,103,,C14,370,940,16,16.31,,E,7,
8,142,143,90,104,,C14,380,30,17,15.27,,E,7,
8,143,144,50,105,,C14,370,90,17,15.19,,E,7,
8,144,145,50,106,,C14,390,130,17,15.2,,E,7,
8,145,146,60,107,,C14,390,200,17,15.42,,E,7,
8,146,147,110,108,,C14,410,330,17,14.98,,E,7,
8,147,148,40,109,,C14,410,390,17,14.76,,E,7,
8,148,149,170,110,,C14,420,540,17,14.87,,E,7,
8,149,150,50,111,,C14,420,590,17,13.95,,E,7,
8,150,151,80,112,,C14,430,670,17,13.88,,E,7,
8,151,152,60,113,,C14,430,760,17,13.07,,E,7,
8,152,153,70,114,,C14,440,850,17,13.03,,E,7,
8,153,154,70,115,,C14,450,920,17,12.7,,E,7,
8,154,155,50,116,,C14,450,970,17,12.59,,E,7,
8,155,156,80,117,,C14,460,20,18,13.03,,E,7,
8,156,157,70,118,,C14,470,120,18,12.29,,E,7,
8,157,158,80,119,,C14,480,190,18,12.02,,E,7,
8,158,159,80,120,,C14,500,260,18,11.56,,E,7,
8,159,160,70,121,,C14,10,340,12,11.55,,E,7,
8,160,161,70,122,,C14,20,430,12,11.16,,E,7,
8,161,162,180,123,,C14,30,580,12,11.44,,E,7,
8,137,163,230,,,,390,450,16,21.1,,,7,
8,163,164,160,124,,C15,70,500,10,18.11,,E,7,
8,164,165,80,125,,C15,120,580,10,14.92,,E,7,
8,165,166,80,126,,C15,180,610,10,14.82,,E,7,
8,166,167,80,127,,C15,210,670,10,14.54,,E,7,
8,167,168,100,128,,C15,260,760,10,15.49,,E,7,
8,168,169,170,129,,C15,320,900,10,14.24,,E,7,
8,169,170,50,130,,C15,330,980,10,14.51,,E,7,
8,170,171,160,131,,C15,350,140,11,14.02,,E,7,
8,171,172,120,132,,C15,380,250,11,13.88,,E,7,
8,172,173,170,133,,C15,400,420,11,13.14,,E,7,
8,173,174,120,134,,C15,390,550,11,12.56,,E,7,
8,174,175,140,135,,C15,390,670,11,12.13,,E,7,
8,175,176,80,136,,C15,410,750,11,12.66,,E,7,
8,176,177,140,137,,C15,410,910,11,11.87,,E,7,
8,177,178,70,138,,C15,410,990,11,12.16,,E,7,
8,178,179,150,139,,C15,400,130,12,12.32,,E,7,
8,179,180,150,140,,C15,400,200,12,12.47,,E,7,
8,180,181,80,141,,C15,390,260,12,11.85,,E,7,
8,181,182,90,142,,C15,400,340,12,11.06,,E,7,
8,182,183,160,143,,C15,420,480,12,11.48,,E,7,
8,183,184,110,144,,C15,420,590,12,10.55,,E,7,
8,185,127,110,,,,390,30,16,54.94,7,,7,
8,185,186,60,145,,C4,260,50,15,20.57,,W,8,
8,186,187,5,146,,C4,240,50,15,20.22,,W,8,swapped order with 145
8,187,188,70,147,,C4,210,120,15,18.06,,W,8,
8,188,189,60,148,,C4,160,160,15,17.46,,W,8,
8,189,190,80,149,,C4,130,260,15,17.32,,W,8,
8,190,191,210,150,,C4,10,420,15,17.53,,W,8,
8,191,192,100,151,,C4,30,520,21,16.51,,W,8,
8,192,193,210,152,,C4,80,730,21,15.89,,W,8,
8,193,194,90,153,,C4,120,820,21,15.78,,W,8,
8,194,195,100,154,,C4,130,930,21,15.73,,W,8,
8,195,196,70,155,,C4,140,990,21,15.55,,W,8,
8,196,197,120,156,,C4,150,130,20,15.44,,W,8,
8,197,198,90,157,,C4,150,230,20,14.96,,W,8,
8,198,199,120,158,,C4,150,360,20,14.58,,W,8,
8,199,200,130,159,,C4,130,490,20,14.45,,W,8,
8,200,201,140,160,,C4,100,640,20,13.65,,W,8,
8,201,202,230,161,,C4,100,850,20,13.49,,W,8,
8,202,203,100,162,,C4,110,950,20,13.59,,W,8,
8,203,204,90,163,,C4,90,50,19,15.34,,W,8,
8,204,205,140,164,,C4,70,180,19,13.31,,W,8,
8,205,206,40,165,,C4,70,230,19,13.27,,W,8,
8,206,207,90,166,,C4,80,300,19,12.99,,W,8,
8,207,208,80,167,,C4,60,380,19,12.04,,W,8,
8,208,209,70,168,,C4,50,420,19,12.87,,W,8,
8,209,210,80,169,,C4,40,520,19,11.9,,W,8,
8,210,211,80,170,,C4,30,570,19,12.14,,W,8,
8,212,185,180,,,,260,10,15,53.07,8,,8,
8,212,213,190,,,,180,240,16,31.49,,E,9,
8,213,214,230,,,,90,440,16,26.72,,E,9,
8,214,215,150,,,,210,530,16,24.71,,E,9,
8,215,216,110,,,,190,630,16,23.89,,E,9,
8,216,217,180,171,,C13,20,640,22,19.51,,E,9,
8,217,218,80,172,,C13,80,700,22,18.05,,E,9,
8,218,219,60,173,,C13,120,760,22,17.68,,E,9,
8,219,220,70,174,,C13,170,820,22,17.78,,E,9,
8,220,221,110,175,,C13,170,940,22,17.13,,E,9,
8,221,222,80,176,,C13,160,50,23,16.44,,E,9,
8,222,223,70,177,,C13,150,120,23,17.2,,E,9,
8,223,224,50,178,,C13,150,190,23,16.88,,E,9,
8,224,225,110,179,,C13,100,300,23,17.34,,E,9,
8,225,226,50,180,,C13,80,360,23,15.98,,E,9,
8,226,227,60,181,,C13,50,420,23,15.72,,E,9,
8,227,228,60,182,,C13,70,490,23,15.73,,E,9,
8,228,229,160,183,,C13,60,650,23,15.18,,E,9,
8,229,230,70,184,,C13,60,720,23,14.85,,E,9,
8,230,231,100,185,,C13,60,810,23,14.87,,E,9,
8,231,232,80,186,,C13,60,900,23,15.02,,E,9,
8,232,233,110,187,,C13,50,1000,23,14.56,,E,9,
8,233,234,80,188,,C13,40,80,24,14.75,,E,9,
8,234,235,80,189,,C13,50,160,24,14.55,,E,9,
8,235,236,100,190,,C13,50,270,24,13.59,,E,9,
8,236,237,80,191,,C13,50,330,24,13.42,,E,9,
8,237,238,90,192,,C13,50,430,24,13.71,,E,9,
8,238,239,70,193,,C13,40,490,24,12.6,,E,9,
8,240,212,220,,,,130,90,16,56.83,9,,9,Leader split to origin
8,241,240,240,,,,20,90,22,76.91,,,,Girdle to leader split
8,242,241,720,,,,20,70,16,65.78,,,,Graft to girdle
8,243,242,600,,,,40,40,21,80.3,trunk,,,Ground to graft
8,240,244,280,,,,140,50,21,66.1,10,,10,Leader split to origin
8,244,245,30,,,,150,90,21,47.05,,W,10,
8,245,246,190,,.,,300,130,21,35.76,,W,10,
8,246,247,200,,,,420,330,21,28.19,,W,10,
8,247,248,70,,,,360,350,21,13.13,,W,10,
8,248,249,60,216,,A4,300,360,21,12.49,,W,10,
8,249,250,30,,,,270,350,21,11.28,,W,10,
8,250,251,120,217,,H9,220,260,21,7.99,,W,10,
8,251,252,50,218,,H9,200,250,21,8.61,,W,10,
8,246,253,40,194,,A5,300,120,21,38.73,,W,10,
8,253,254,10,195,,A5,320,140,21,31.59,,W,10,
8,254,255,70,,,,320,160,21,28.93,,W,10,
8,255,256,280,196,,C5,460,270,21,19.8,,W,10,
8,256,257,90,197,,C5,490,340,21,20.3,,W,10,
8,257,258,130,198,,C5,470,470,21,17.16,,W,10,
8,258,259,140,199,,C5,480,570,21,16.67,,W,10,
8,259,260,60,200,,C5,460,610,21,17.14,,W,10,
8,260,261,120,201,,C5,450,720,21,17.52,,W,10,
8,261,262,60,202,,C5,440,790,21,16.29,,W,10,
8,262,263,60,203,,C5,410,840,21,16.83,,W,10,
8,263,264,160,204,,C5,380,990,21,16.65,,W,10,
8,264,265,10,205,,C5,380,1000,21,16.46,,W,10,
8,265,266,80,206,,C5,380,70,20,15.57,,W,10,
8,266,267,180,207,,C5,350,260,20,16.25,,W,10,
8,267,268,180,208,,C5,330,440,20,15.88,,W,10,
8,268,269,110,209,,C5,340,550,20,15.54,,W,10,
8,269,270,260,210,,C5,310,820,20,14.73,,W,10,
8,270,271,250,211,,C5,320,60,19,14.34,,W,10,
8,271,272,60,212,,C5,320,120,19,14.09,,W,10,
8,272,273,130,213,,C5,340,250,19,13.3,,W,10,
8,273,274,30,214,,C5,350,260,19,14.29,,W,10,
8,274,275,80,215,,C5,350,370,19,12.89,,W,10,
8,244,276,190,,,,310,10,21,51.55,11,,11,
8,276,277,40,,,,310,30,22,16.51,,E,11,
8,277,278,120,,.,,290,130,22,16.18,,E,11,
8,278,279,20,,,,300,140,22,16.05,,E,11,
8,279,280,70,219,,T4,340,200,22,11,,E,11,
8,278,281,130,,.,,260,250,22,13.38,,E,11,
8,281,282,50,,,,310,280,22,10.37,,E,11,
8,282,283,190,220,,H10,470,390,22,9.13,,E,11,
8,283,284,130,221,,H10,40,460,28,8.88,,E,11,
8,281,285,20,,,,250,270,22,15.01,,E,11,
8,285,286,140,,.,,220,400,22,13.07,,E,11,
8,286,287,40,222,,P1,280,430,22,6.54,,E,11,
8,286,288,150,,,,230,540,22,11.88,,E,11,
8,288,289,180,223,,C12,400,670,22,11.98,,E,11,
8,289,290,160,224,,C12,495,740,22,11.73,,E,11,
8,290,291,70,225,,C12,30,790,28,12.19,,E,11,
8,291,292,130,226,,C12,50,900,28,12.23,,E,11,
8,292,293,110,227,,C12,40,40,29,11.88,,E,11,
8,293,294,50,228,,C12,20,80,29,12.03,,E,11,
8,294,295,130,229,,C12,495,210,23,11.01,,E,11,
8,295,296,70,230,,C12,480,280,23,11.26,,E,11,
8,296,297,110,231,,C12,460,390,23,10.96,,E,11,
8,297,298,140,232,,C12,400,520,23,9.95,,E,11,
8,298,299,90,233,,C12,380,600,23,10.42,,E,11,
8,299,300,60,234,,C12,370,670,23,9.91,,E,11,
8,300,301,80,235,,C12,360,750,23,9.23,,E,11,
8,301,302,150,236,,C12,360,910,23,9.42,,E,11,
8,302,303,90,237,,C12,350,990,23,9.56,,E,11,
8,303,304,70,238,,C12,360,30,24,9.87,,E,11,
8,304,305,70,239,,C12,360,100,24,9.23,,E,11,
8,305,306,120,240,,C12,380,210,24,8.87,,E,11,
8,306,307,60,241,,C12,390,260,24,8.94,,E,11,
8,307,308,100,242,,C12,420,360,24,8.72,,E,11,
8,308,309,90,243,,C12,470,430,24,8.63,,E,11,
8,309,310,70,244,,C12,490,480,24,8.09,,E,11,
8,310,311,120,245,,C12,40,600,30,8.06,,E,11,
8,276,312,280,,,,70,20,28,51.63,12,,12,
8,312,313,140,,,,110,150,28,24.71,,E,12,
8,313,314,220,,,,180,320,28,19.55,,E,12,
8,314,315,130,,.,,190,440,28,17.4,,E,12,
8,315,316,20,246,,H11,170,440,28,14.34,,E,12,
8,316,317,60,247,,H11,120,430,28,9.96,,E,12,
8,315,318,60,,,,220,490,28,16.93,,E,12,
8,318,319,40,248,,C11,230,530,28,14.42,,E,12,
8,319,320,180,249,,C11,270,710,28,13.04,,E,12,
8,320,321,160,250,,C11,310,870,28,12.45,,E,12,
8,321,322,70,251,,C11,330,940,28,12.3,,E,12,
8,322,323,120,252,,C11,340,60,29,12.99,,E,12,
8,323,324,140,253,,C11,350,180,29,11.72,,E,12,
8,324,325,160,254,,C11,370,240,29,11.64,,E,12,
8,325,326,170,255,,C11,390,390,29,11.38,,E,12,
8,326,327,130,256,,C11,410,530,29,11.84,,E,12,
8,327,328,180,257,,C11,390,720,29,11.34,,E,12,
8,328,329,70,258,,C11,400,780,29,11.33,,E,12,
8,329,330,330,259,,C11,420,110,30,11.65,,E,12,
8,330,331,70,260,,C11,420,180,30,11.47,,E,12,
8,331,332,150,261,,C11,410,330,30,11.56,,E,12,
8,332,333,80,262,,C11,380,410,30,11.32,,E,12,
8,333,334,100,263,,C11,370,510,30,11.07,,E,12,
8,334,335,100,264,,C11,360,600,30,10.95,,E,12,
8,312,336,310,,,,360,20,27,50.34,13,,13,
8,336,337,100,,.,,390,90,27,34.07,,W,13,
8,337,338,140,265,,C7,480,200,27,26.93,13,W,13,
8,338,339,90,266,,C7,40,260,33,22.86,,W,13,
8,339,340,90,267,,C7,40,340,33,22.45,,W,13,
8,340,341,280,268,,C7,120,610,33,21.04,,W,13,
8,341,342,50,269,,C7,110,660,33,20.99,,W,13,
8,342,343,160,270,,C7,140,820,33,20.63,,W,13,
8,343,344,80,271,,C7,150,900,33,20.77,,W,13,
8,344,345,170,272,,C7,160,80,32,21.08,,W,13,
8,345,346,60,273,,C7,130,150,32,20.28,,W,13,
8,346,347,130,274,,C7,130,270,32,19.47,,W,13,
8,347,348,100,275,,C7,120,370,32,19.62,,W,13,
8,348,349,80,276,,C7,110,460,32,19.15,,W,13,
8,349,350,70,277,,C7,90,530,32,19.32,,W,13,
8,350,351,80,278,,C7,70,620,32,18.99,,W,13,
8,351,352,50,279,,C7,70,680,32,18.6,,W,13,
8,352,353,60,280,,C7,60,750,32,18.52,,W,13,
8,353,354,90,281,,C7,50,850,32,17.77,,W,13,
8,354,355,80,282,,C7,60,920,32,18.15,,W,13,
8,355,356,60,283,,C7,50,990,32,17.16,,W,13,
8,356,357,110,284,,C7,50,100,31,16.69,,W,13,Dead
8,357,358,130,285,,C7,50,230,31,18.2,,W,13,
8,358,359,160,286,,C7,30,380,31,16.87,,W,13,
8,359,360,120,287,,C7,30,500,31,16.82,,W,13,
8,360,361,80,288,,C7,20,570,31,16.16,,W,13,
8,337,362,250,,,,390,330,27,24.69,,,13,
8,362,363,50,,,,360,360,27,26.33,,,13,
8,363,364,40,,,,360,390,27,15.43,,,13,
8,364,365,50,,,,410,410,27,17.23,,,13,
8,365,366,130,,,,80,420,33,14.11,,,13,
8,366,367,60,289,,C8,130,420,33,14.87,,W,13,
8,367,368,100,290,,C8,240,440,33,13.69,,W,13,
8,368,369,30,291,,C8,260,480,33,13.86,,W,13,
8,369,370,180,292,,C8,400,590,33,14.29,,W,13,
8,370,371,80,293,,C8,440,670,33,13.33,,W,13,
8,371,372,70,294,,C8,470,720,33,13.43,,W,13,
8,372,373,110,295,,C8,500,830,33,13.16,,W,13,
8,373,374,120,296,,C8,500,960,33,13.23,,W,13,
8,374,375,80,297,,C8,490,10,32,12.97,,W,13,
8,375,376,190,298,,C8,480,210,32,12.43,,W,13,
8,376,377,70,299,,C8,480,270,32,11.9,,W,13,
8,377,378,70,300,,C8,470,340,32,12.17,,W,13,
8,378,379,250,301,,C8,440,600,32,11.64,,W,13,
8,379,380,110,302,,C8,430,700,32,11.16,,W,13,
8,380,381,70,303,,C8,430,760,32,11.42,,W,13,
8,381,382,80,304,,C8,430,840,32,11.29,,W,13,
8,382,383,150,305,,C8,440,10,31,10.87,,W,13,
8,383,384,110,306,,C8,430,110,31,11.06,,W,13,
8,384,385,60,307,,C8,430,180,31,11.45,,W,13,
8,385,386,80,308,,C8,440,260,31,11.31,,W,13,
8,386,387,90,309,,C8,450,360,31,11.13,,W,13,
8,387,388,70,310,,C8,460,430,31,10.69,,W,13,
8,336,389,170,,,,40,20,34,50.38,14,E,14,
8,389,390,80,,.,,60,90,34,36.36,,E,14,
8,390,391,160,,,,60,260,34,25.38,,E,14,
8,391,392,120,,,,0,360,34,26.79,,E,14,
8,392,393,100,311,,C10,10,450,34,23.55,,E,14,
8,393,394,230,312,,C10,40,660,34,20.4,,E,14,
8,394,395,30,313,,C10,40,690,34,22.19,,E,14,
8,395,396,150,314,,C10,80,820,34,19.68,,E,14,
8,396,397,240,315,,C10,140,60,35,20.16,,E,14,
8,397,398,60,316,,C10,160,130,35,19.69,,E,14,
8,398,399,160,317,,C10,180,280,35,19.85,,E,14,
8,399,400,60,318,,C10,180,330,35,19.91,,E,14,
8,400,401,210,319,,C10,230,550,35,19,,E,14,
8,401,402,80,320,,C10,240,630,35,18.51,,E,14,
8,402,403,160,321,,C10,250,800,35,18.16,,E,14,
8,403,404,90,322,,C10,250,880,35,18.83,,E,14,
8,404,405,100,323,,C10,250,980,35,18.3,,E,14,
8,405,406,160,324,,C10,230,130,36,18.36,,E,14,
8,406,407,90,325,,C10,230,220,36,18.77,,E,14,
8,407,408,150,326,,C10,220,370,36,18.38,,E,14,
8,408,409,100,327,,C10,210,460,36,17.86,,E,14,
8,409,410,60,328,,C10,200,530,36,18.3,,E,14,
8,410,411,90,329,,C10,190,620,36,16.99,,E,14,
8,390,412,40,,,,90,120,34,28.59,,E,14,
8,412,413,130,,,,200,180,34,24.32,,E,14,
8,413,414,70,330,,T5,230,190,34,21.28,,E,14,
8,389,415,100,,,,140,20,33,46.43,15,W,15,
8,415,416,60,,,,160,30,33,42.09,,W,15,
8,416,417,60,,.,,140,60,33,41.79,,W,15,
8,417,418,350,,,,290,0,27,20.79,,W,15,
8,418,419,50,,,,300,30,27,26.9,,W,15,"added from ""Vine 8 adds"" sheet"
8,419,420,130,331,,A6,330,130,27,22.4,,W,15,
8,420,421,60,,,,310,190,27,21.34,,W,15,
8,421,422,170,332,,C6,210,330,27,16.77,,W,15,
8,422,423,90,333,,C6,210,420,27,15.44,,W,15,
8,423,424,70,334,,C6,190,510,27,15.34,,W,15,
8,424,425,70,335,,C6,180,590,27,15.24,,W,15,
8,425,426,100,336,,C6,160,700,27,15.26,,W,15,
8,426,427,70,337,,C6,160,770,27,15.13,,W,15,
8,427,428,80,338,,C6,160,850,27,15.17,,W,15,
8,428,429,190,339,,C6,190,50,26,14.97,,W,15,
8,429,430,50,340,,C6,190,90,26,14.66,,W,15,
8,430,431,130,341,,C6,180,230,26,13.62,,W,15,
8,431,432,70,342,,C6,180,280,26,14.23,,W,15,
8,432,433,130,343,,C6,170,410,26,14.33,,W,15,
8,433,434,160,344,,C6,180,570,26,13.7,,W,15,
8,434,435,90,345,,C6,190,650,26,13.9,,W,15,
8,435,436,100,346,,C6,180,740,26,13.42,,W,15,
8,436,437,80,347,,C6,190,810,26,13.82,,W,15,
8,437,438,90,348,,C6,180,930,26,13.83,,W,15,
8,438,439,80,349,,C6,180,990,26,13.61,,W,15,
8,439,440,90,350,,C6,190,90,25,12.88,,W,15,
8,440,441,70,351,,C6,190,190,25,12.7,,W,15,
8,441,442,80,352,,C6,180,270,25,12.87,,W,15,
8,442,443,100,353,,C6,190,360,25,12.21,,W,15,
8,443,444,100,354,,C6,180,450,25,11.99,,W,15,
8,417,445,40,,,,170,90,33,35.68,,W,15,
8,445,446,180,,,,290,160,33,29.48,,W,15,
8,446,447,90,,,,360,100,33,23.85,,W,15,
8,447,448,90,,,,400,90,33,30.28,,W,15,
8,448,449,50,355,,H12,360,100,33,21.04,,W,15,
8,449,450,40,356,,H12,370,180,33,16.23,,W,15,
8,450,451,200,357,,H12,390,360,33,10.38,,W,15,
8,451,452,120,358,,H12,430,420,33,9.1,,W,15,
8,452,453,70,359,,H12,460,450,33,9.5,,W,15,
8,415,454,440,,,,590,70,34,34.01,16,E,16,
8,454,455,40,,.,,610,80,34,34.73,,E,16,
8,455,456,70,,.,,590,150,34,16.02,,E,16,
8,456,457,30,360,,H13,570,170,34,17.2,,E,16,
8,457,458,20,361,,H13,580,180,34,17.47,,E,16,
8,456,459,90,,,,570,250,34,10.12,,E,16,
8,459,460,100,,.,,540,340,34,9.86,,E,16,
8,460,461,20,362,,P2,540,360,34,9.15,,E,16,
8,460,462,70,,.,,520,420,34,9.22,,E,16,
8,462,463,20,363,,P3,510,420,34,9.3,,E,16,
8,462,464,50,,.,,530,480,34,9.36,,E,16,
8,464,465,80,364,,P4,510,500,34,5.79,,E,16,
8,465,466,20,365,,P4,500,510,34,4.24,,E,16,
8,464,467,50,,,,530,530,34,9.9,,E,16,
8,467,468,40,366,,H14,510,570,34,11.68,,E,16,
8,468,469,140,367,,H14,460,680,34,8.8,,E,16,
8,469,470,100,368,,H14,420,780,34,8.3,,E,16,
